,Modelname,Group,test_accuracy_best_val_acc,test_accuracy_best_val_loss,test_accuracy_terminal,test_loss_best_val_acc,test_loss_best_val_loss,test_loss_terminal,test_per_class_accuracy_best_val_acc,test_per_class_accuracy_best_val_loss,test_per_class_accuracy_terminal,train_accuracy,train_loss,train_per_class_accuracy,val_accuracy,val_loss,val_per_class_accuracy
191,VGG_pretrained_True_aug_False_lr_0.0001_wd_0.001_g_0.97,VGG,0.7714285714285715,0.8095238095238095,0.8,0.6870401307230904,0.6173745732931863,0.6085286495941026,0.7714285714285714,0.8095238095238094,0.7999999999999999,1.0,0.0003125737033495975,1.0,0.8676470588235294,0.4141462927355486,0.853030303030303
192,VGG_pretrained_False_aug_False_lr_0.001_wd_1e-05_g_0.98,VGG,0.3523809523809524,0.3142857142857143,0.380952380952381,243558663.45909417,1.3759175260861716,251370757.10449213,0.3523809523809524,0.3142857142857143,0.380952380952381,0.8178438661710037,0.44039572636877294,0.7953820501667392,0.3235294117647059,2.6390255759744083,0.3336829836829837
193,VGG_pretrained_True_aug_True_lr_0.0001_wd_0.001_g_0.98,VGG,0.780952380952381,0.7714285714285715,0.7904761904761904,1.7619654719817586,1.0874195760620446,2.021329730145988,0.780952380952381,0.7714285714285715,0.7904761904761904,0.9983799108950993,0.003826383342640625,0.998868125036632,0.9368932038834952,0.3629759595907236,0.9465899723252664
194,VGG_pretrained_True_aug_True_lr_0.001_wd_0.0001_g_0.98,VGG,0.7714285714285715,0.7904761904761904,0.780952380952381,1.655764154822689,1.0820104417909446,1.567392144874828,0.7714285714285715,0.7904761904761904,0.780952380952381,0.9995949777237748,0.00169252026117231,0.9997160704145373,0.9223300970873788,0.3455849044193728,0.9107968262380028
195,VGG_pretrained_True_aug_False_lr_1e-05_wd_0.01_g_0.96,VGG,0.8,0.8,0.8,0.4705461853316852,0.4620689773843402,0.4695169475816545,0.7999999999999999,0.7999999999999999,0.7999999999999999,1.0,0.001199437577760394,1.0,0.8823529411764706,0.2847597616560319,0.8727272727272727
196,VGGAdapted_pretrained_True_aug_False_lr_0.0001_wd_0.001_g_0.97,VGGAdapted,0.8380952380952381,0.8,0.8285714285714286,0.5160959015999521,0.5099934068464097,0.4856744167705377,0.8380952380952381,0.8000000000000002,0.8285714285714286,0.9962825278810408,0.006816632914922518,0.9953703703703703,0.8970588235294118,0.2644702147911577,0.8863636363636364
197,VGG_pretrained_True_aug_False_lr_1e-05_wd_1e-05_g_0.95,VGG,0.8,0.8,0.7904761904761904,0.4675854306845438,0.45981889778659457,0.4666754626092456,0.7999999999999999,0.7999999999999999,0.7904761904761904,1.0,0.0014758371742836936,1.0,0.8823529411764706,0.28755511781748605,0.8727272727272727
198,VGG_pretrained_False_aug_True_lr_0.001_wd_1e-05_g_0.99,VGG,0.4380952380952381,0.3523809523809524,0.4380952380952381,1.7940412464595976,1.457091169697898,1.7940412464595976,0.4380952380952381,0.3523809523809524,0.4380952380952381,0.724179829890644,0.6224731278834723,0.588703177180692,0.6456310679611651,0.7967533683313907,0.5077411970794324
199,VGGAdapted_pretrained_True_aug_False_lr_0.001_wd_0.0001_g_0.98,VGGAdapted,0.8380952380952381,0.7904761904761904,0.819047619047619,0.6071652181978736,0.9134490972473508,0.7723195513444288,0.8380952380952381,0.7904761904761904,0.8190476190476191,1.0,0.00511255012469989,1.0,0.8529411764705882,0.30961452862795663,0.8378787878787879
200,VGGAdapted_pretrained_True_aug_True_lr_0.0001_wd_0.001_g_0.98,VGGAdapted,0.7714285714285715,0.7714285714285715,0.7333333333333333,1.602075888167712,1.4140841663948127,1.4752460525648314,0.7714285714285715,0.7714285714285715,0.7333333333333334,0.9975698663426488,0.012546912284121718,0.9983021875549484,0.9401294498381876,0.2716512977956375,0.940320835541424
201,VGG_pretrained_False_aug_False_lr_1e-05_wd_0.0001_g_0.97,VGG,0.5238095238095238,0.4857142857142857,0.5523809523809524,1.715983772277832,1.16463805607387,1.9639243128753845,0.5238095238095238,0.4857142857142857,0.5523809523809523,1.0,0.004596450514952933,1.0,0.6176470588235294,1.27686827323016,0.6095571095571096
202,VGGAdapted_pretrained_True_aug_True_lr_0.001_wd_0.0001_g_0.99,VGGAdapted,0.7619047619047619,0.7619047619047619,0.780952380952381,1.330731111897954,1.1475347858099711,1.3307408314397824,0.7619047619047619,0.7619047619047619,0.780952380952381,0.9983799108950993,0.005767910392165076,0.998870046725874,0.9239482200647248,0.3041163574916259,0.9118916710828474
203,VGG_pretrained_True_aug_False_lr_0.0001_wd_0.001_g_0.98,VGG,0.819047619047619,0.7904761904761904,0.8476190476190476,0.5686649618404253,0.4885092887140456,0.5367767714318775,0.8190476190476191,0.7904761904761904,0.8476190476190476,1.0,0.001207754862854832,1.0,0.8823529411764706,0.41690341383218765,0.8681818181818182
204,VGG_pretrained_True_aug_True_lr_1e-05_wd_1e-05_g_0.96,VGG,0.7619047619047619,0.780952380952381,0.7714285714285715,1.0885847513874372,1.0543804956511371,1.107171647268392,0.7619047619047619,0.780952380952381,0.7714285714285714,1.0,0.0024166347439343893,1.0,0.93042071197411,0.26984055159450737,0.9337517664723546
205,VGG_pretrained_True_aug_True_lr_1e-05_wd_0.01_g_0.97,VGG,0.7619047619047619,0.7619047619047619,0.7619047619047619,1.1050188528107745,1.0751514449006034,1.140105622314981,0.7619047619047619,0.7619047619047619,0.7619047619047619,1.0,0.0020863841532245044,1.0,0.93042071197411,0.27162468594929934,0.9337517664723546
206,VGG_pretrained_True_aug_False_lr_0.001_wd_0.0001_g_0.98,VGG,0.8095238095238095,0.8095238095238095,0.7523809523809524,0.776656549051404,0.7669278926260414,1.2948897063732148,0.8095238095238096,0.8095238095238096,0.7523809523809524,0.9925650557620818,0.01974585150507756,0.9926155494337312,0.8676470588235294,0.5606133579550421,0.8545454545454545
207,VGG_pretrained_False_aug_True_lr_1e-05_wd_0.0001_g_0.98,VGG,0.4857142857142857,0.5047619047619047,0.49523809523809526,3.1260822727566673,1.8404818012600856,3.0481528531937374,0.4857142857142857,0.5047619047619047,0.49523809523809526,0.9995949777237748,0.0014377365350110684,0.9997160704145373,0.7993527508090615,0.960459362920434,0.6676032650297357
208,VGG_pretrained_True_aug_True_lr_0.0001_wd_0.001_g_0.99,VGG,0.7714285714285715,0.7142857142857143,0.7333333333333333,1.759013432414282,1.6208206709967703,1.808616183911051,0.7714285714285714,0.7142857142857143,0.7333333333333334,0.9971648440664236,0.010288748536778069,0.995350413358332,0.9385113268608414,0.2949470962393233,0.922058087499264
